"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"07/11/2022","9,790.9","10,311.2","10,595.0","9,790.9","12.53M","-6.76%"
"04/11/2022","10,500.4","11,115.3","11,209.9","10,500.4","18.67M","-6.72%"
"03/11/2022","11,257.2","11,493.7","11,777.4","11,257.2","10.35M","-4.03%"
"02/11/2022","11,730.1","11,115.3","11,730.1","11,068.0","14.13M","6.44%"
"01/11/2022","11,020.7","11,304.5","11,493.7","10,831.5","11.03M","2.19%"
"31/10/2022","10,784.2","10,784.2","11,257.2","10,784.2","22.05M","-6.94%"
"28/10/2022","11,588.3","12,581.5","12,676.1","11,588.3","16.71M","-6.84%"
"27/10/2022","12,439.6","11,682.9","12,439.6","11,682.9","10.93M","6.91%"
"26/10/2022","11,635.6","11,872.0","12,108.5","11,541.0","5.96M","-1.20%"
"25/10/2022","11,777.4","11,068.0","11,777.4","10,973.4","17.11M","6.87%"
"24/10/2022","11,020.7","11,635.6","11,730.1","11,020.7","14.99M","-6.80%"
"21/10/2022","11,824.7","12,770.7","12,770.7","11,824.7","16.61M","-6.72%"
"20/10/2022","12,676.1","12,581.5","12,959.9","12,486.9","6.34M","0.75%"
"19/10/2022","12,581.5","13,054.5","13,149.1","12,581.5","9.78M","-4.32%"
"18/10/2022","13,149.1","13,480.2","13,622.1","13,054.5","9.71M","-1.07%"
"17/10/2022","13,291.0","13,054.5","13,338.3","12,770.7","10.09M","-0.71%"
"14/10/2022","13,385.6","13,338.3","13,432.9","13,007.2","13.73M","2.17%"
"13/10/2022","13,101.8","12,865.3","13,243.7","12,676.1","8.93M","1.84%"
"12/10/2022","12,865.3","12,392.3","12,865.3","12,345.0","12.55M","6.67%"
"11/10/2022","12,061.2","12,155.8","12,581.5","11,824.7","15.69M","1.19%"
"10/10/2022","11,919.3","10,878.8","11,919.3","10,878.8","9.83M","6.78%"
"07/10/2022","11,162.6","11,446.4","11,730.1","11,162.6","10.73M","-6.72%"
"06/10/2022","11,966.6","12,818.0","12,912.6","11,966.6","8.60M","-6.64%"
"05/10/2022","12,818.0","12,723.4","12,959.9","12,486.9","5.04M","3.83%"
"04/10/2022","12,345.0","13,243.7","13,338.3","12,345.0","6.98M","-5.43%"
"03/10/2022","13,054.5","14,000.5","14,047.8","13,054.5","9.11M","-6.76%"
"30/09/2022","14,000.5","13,953.2","14,095.1","13,149.1","7.45M","0.00%"
"29/09/2022","14,000.5","14,568.1","14,662.7","14,000.5","4.90M","-1.33%"
"28/09/2022","14,189.7","14,237.0","14,615.4","14,047.8","7.66M","-0.66%"
"27/09/2022","14,284.3","14,568.1","14,662.7","14,284.3","4.43M","-0.66%"
"26/09/2022","14,378.9","14,757.3","15,041.1","14,284.3","8.42M","-6.17%"
"23/09/2022","15,324.9","15,419.5","15,656.0","15,135.7","6.59M","-0.92%"
"22/09/2022","15,466.8","15,041.1","15,703.3","14,851.9","7.74M","1.55%"
"21/09/2022","15,230.3","15,041.1","15,466.8","15,041.1","5.41M","-0.62%"
"20/09/2022","15,324.9","15,419.5","15,466.8","14,568.1","7.48M","1.25%"
"19/09/2022","15,135.7","16,365.5","16,412.7","15,135.7","17.20M","-6.98%"
"16/09/2022","16,270.9","16,885.7","17,074.9","16,270.9","14.31M","-4.97%"
"15/09/2022","17,122.2","17,264.1","17,642.5","17,122.2","7.53M","0.00%"
"14/09/2022","17,122.2","16,885.7","17,264.1","16,838.4","14.96M","3.43%"
"13/09/2022","16,554.6","16,948.8","17,027.6","16,160.5","18.62M","-2.33%"
"12/09/2022","16,948.8","17,185.3","17,500.6","16,948.8","14.15M","0.00%"
"09/09/2022","16,948.8","16,436.4","16,948.8","15,884.6","16.11M","3.37%"
"08/09/2022","16,397.0","17,185.3","17,224.7","16,397.0","13.22M","-3.26%"
"07/09/2022","16,948.8","17,579.5","17,697.7","16,948.8","27.52M","-2.71%"
"06/09/2022","17,421.8","17,737.1","17,894.8","17,303.5","17.59M","-0.67%"
"05/09/2022","17,540.0","16,554.6","17,540.0","16,554.6","31.54M","6.97%"
"31/08/2022","16,397.0","16,199.9","16,712.3","16,160.5","10.97M","1.46%"
"30/08/2022","16,160.5","16,554.6","16,672.9","16,160.5","8.38M","-0.97%"
"29/08/2022","16,318.1","16,397.0","16,554.6","15,845.2","16.55M","-3.05%"
"26/08/2022","16,830.6","17,264.1","17,264.1","16,751.7","13.09M","-2.51%"
"25/08/2022","17,264.1","17,027.6","17,461.2","16,830.6","17.02M","2.58%"
"24/08/2022","16,830.6","16,948.8","17,185.3","16,791.1","11.36M","-0.70%"
"23/08/2022","16,948.8","16,397.0","16,948.8","16,397.0","12.47M","3.37%"
"22/08/2022","16,397.0","16,081.7","16,633.5","15,924.0","11.26M","1.96%"
"19/08/2022","16,081.7","16,633.5","16,830.6","15,963.4","18.24M","-3.32%"
"18/08/2022","16,633.5","16,475.8","16,870.0","16,475.8","8.39M","-0.24%"
"17/08/2022","16,672.9","17,106.5","17,224.7","16,515.2","17.77M","-2.76%"
"16/08/2022","17,145.9","16,988.2","17,815.9","16,948.8","19.96M","0.93%"
"15/08/2022","16,988.2","17,264.1","17,421.8","16,948.8","13.88M","-0.69%"
"12/08/2022","17,106.5","16,002.8","17,106.5","15,884.6","29.98M","6.90%"
"11/08/2022","16,002.8","16,712.3","16,791.1","15,687.5","13.86M","-2.87%"
"10/08/2022","16,475.8","16,121.1","16,475.8","15,805.7","16.45M","1.70%"
"09/08/2022","16,199.9","16,357.6","16,712.3","16,081.7","12.47M","-0.96%"
"08/08/2022","16,357.6","16,239.3","16,515.2","16,002.8","13.58M","1.22%"
"05/08/2022","16,160.5","15,687.5","16,318.1","15,608.7","13.62M","3.02%"
"04/08/2022","15,687.5","15,845.2","16,081.7","15,451.0","15.54M","1.79%"
"03/08/2022","15,411.6","14,268.5","15,411.6","14,229.1","18.81M","6.83%"
"02/08/2022","14,426.2","14,347.4","14,780.9","14,268.5","11.93M","1.11%"
"01/08/2022","14,268.5","13,362.0","14,268.5","13,322.5","14.63M","6.78%"
"29/07/2022","13,362.0","13,519.6","13,716.7","13,322.5","4.89M","-0.29%"
"28/07/2022","13,401.4","13,283.1","13,480.2","13,164.9","4.57M","3.03%"
"27/07/2022","13,007.2","12,731.3","13,007.2","12,691.9","6.45M","-0.60%"
"26/07/2022","13,086.0","13,834.9","13,953.2","13,086.0","12.01M","-5.68%"
"25/07/2022","13,874.4","14,189.7","14,229.1","13,795.5","6.09M","-2.76%"
"22/07/2022","14,268.5","14,426.2","14,583.8","14,268.5","4.25M","-1.09%"
"21/07/2022","14,426.2","14,268.5","14,780.9","14,268.5","11.09M","1.67%"
"20/07/2022","14,189.7","14,032.0","14,505.0","13,834.9","11.86M","3.15%"
"19/07/2022","13,756.1","13,913.8","13,953.2","13,637.9","4.90M","-1.69%"
"18/07/2022","13,992.6","14,465.6","14,505.0","13,953.2","8.45M","-2.47%"
"15/07/2022","14,347.4","14,426.2","14,938.6","14,347.4","11.62M","1.11%"
"14/07/2022","14,189.7","14,110.9","14,307.9","13,559.0","8.52M","0.56%"
"13/07/2022","14,110.9","14,505.0","14,741.5","14,032.0","7.25M","-1.10%"
"12/07/2022","14,268.5","14,032.0","14,702.1","13,834.9","9.39M","1.69%"
"11/07/2022","14,032.0","14,268.5","14,623.3","13,637.9","8.96M","-2.20%"
"08/07/2022","14,347.4","13,874.4","14,465.6","13,795.5","8.47M","5.20%"
"07/07/2022","13,637.9","13,677.3","13,834.9","13,322.5","5.78M","0.88%"
"06/07/2022","13,519.6","13,322.5","14,347.4","13,164.9","11.75M","-0.29%"
"05/07/2022","13,559.0","13,243.7","14,071.4","13,243.7","10.94M","1.78%"
"04/07/2022","13,322.5","13,440.8","13,677.3","13,243.7","5.59M","0.00%"
"01/07/2022","13,322.5","12,691.9","13,440.8","12,140.1","7.77M","4.97%"
"30/06/2022","12,691.9","13,874.4","14,032.0","12,691.9","9.10M","-6.67%"
"29/06/2022","13,598.5","12,967.8","13,913.8","12,889.0","7.86M","2.99%"
"28/06/2022","13,204.3","13,401.4","13,637.9","13,125.5","5.66M","-1.47%"
"27/06/2022","13,401.4","12,691.9","13,401.4","12,337.1","10.22M","6.92%"
"24/06/2022","12,534.2","12,061.2","12,770.7","11,943.0","12.72M","4.95%"
"23/06/2022","11,943.0","11,982.4","12,021.8","11,588.2","5.23M","0.33%"
"22/06/2022","11,903.6","11,509.4","11,903.6","11,312.3","8.25M","6.71%"
"21/06/2022","11,154.7","10,878.8","11,943.0","10,878.8","17.05M","-4.07%"
"20/06/2022","11,627.7","12,297.7","12,691.9","11,627.7","15.15M","-6.94%"
"17/06/2022","12,494.8","12,770.7","13,243.7","12,494.8","13.30M","-6.76%"
"16/06/2022","13,401.4","14,268.5","14,307.9","13,204.3","8.11M","-2.58%"
"15/06/2022","13,756.1","14,583.8","14,938.6","13,756.1","14.36M","-6.93%"
"14/06/2022","14,780.9","15,175.1","15,569.2","14,780.9","15.31M","-6.95%"
"13/06/2022","15,884.6","16,278.7","16,554.6","15,884.6","9.52M","-6.93%"
"10/06/2022","17,067.0","17,264.1","17,973.6","17,067.0","9.97M","-2.92%"
"09/06/2022","17,579.5","16,751.7","17,697.7","16,515.2","11.07M","6.19%"
"08/06/2022","16,554.6","16,160.5","16,830.6","16,042.2","8.35M","2.69%"
"07/06/2022","16,121.1","16,791.1","16,870.0","15,766.3","9.94M","-4.88%"
"06/06/2022","16,948.8","17,382.4","17,658.3","16,751.7","5.71M","-2.71%"
"03/06/2022","17,421.8","17,145.9","17,737.1","16,948.8","8.99M","2.08%"
"02/06/2022","17,067.0","17,737.1","17,973.6","16,870.0","14.57M","-4.20%"
"01/06/2022","17,815.9","17,894.8","18,210.1","17,500.6","11.09M","-0.88%"
"31/05/2022","17,973.6","18,131.3","18,170.7","17,815.9","7.42M","-1.08%"
"30/05/2022","18,170.7","18,525.4","18,604.3","18,013.0","10.16M","-0.65%"
"27/05/2022","18,288.9","17,264.1","18,288.9","17,106.5","19.96M","6.91%"
"26/05/2022","17,106.5","16,948.8","17,343.0","16,791.1","8.94M","2.36%"
"25/05/2022","16,712.3","15,963.4","16,830.6","15,569.2","12.30M","4.95%"
"24/05/2022","15,924.0","16,712.3","16,751.7","15,529.8","14.33M","-4.49%"
"23/05/2022","16,672.9","17,145.9","17,500.6","16,397.0","9.41M","-1.63%"
"20/05/2022","16,948.8","16,515.2","17,145.9","16,160.5","8.13M","2.63%"
"19/05/2022","16,515.2","16,475.8","16,909.4","16,278.7","4.87M","-2.10%"
"18/05/2022","16,870.0","16,948.8","17,421.8","16,830.6","6.06M","1.18%"
"17/05/2022","16,672.9","14,978.0","16,672.9","14,702.1","15.49M","6.82%"
"16/05/2022","15,608.7","16,554.6","17,461.2","15,608.7","13.18M","-6.82%"
"13/05/2022","16,751.7","17,737.1","18,288.9","16,751.7","11.99M","-6.80%"
"12/05/2022","17,973.6","18,998.4","19,234.9","17,973.6","9.10M","-6.94%"
"11/05/2022","19,313.7","19,392.6","19,905.0","18,880.2","7.34M","-0.41%"
"10/05/2022","19,392.6","18,131.3","19,589.7","17,934.2","7.50M","1.65%"
"09/05/2022","19,077.3","19,786.7","20,417.4","19,077.3","8.62M","-6.92%"
"06/05/2022","20,496.2","18,288.9","20,772.1","18,288.9","23.12M","5.48%"
"05/05/2022","19,432.0","20,772.1","21,166.3","19,353.2","21.73M","-6.45%"
"04/05/2022","20,772.1","21,048.0","21,560.4","20,772.1","19.92M","-6.89%"
"29/04/2022","22,309.3","22,309.3","22,742.9","22,269.9","6.38M","-0.18%"
"28/04/2022","22,348.8","22,545.8","23,137.1","22,348.8","4.03M","-1.90%"
"27/04/2022","22,782.3","22,072.9","22,861.2","21,836.4","5.48M","1.76%"
"26/04/2022","22,388.2","21,284.5","22,388.2","20,851.0","9.08M","1.07%"
"25/04/2022","22,151.7","23,649.5","24,043.6","22,151.7","9.45M","-6.95%"
"22/04/2022","23,807.1","23,886.0","24,280.1","22,861.2","7.07M","0.33%"
"21/04/2022","23,728.3","23,018.8","24,122.5","22,545.8","10.58M","0.00%"
"20/04/2022","23,728.3","23,728.3","24,437.8","23,649.5","8.02M","-0.66%"
"19/04/2022","23,886.0","25,068.5","25,147.3","23,688.9","6.01M","-2.57%"
"18/04/2022","24,516.6","26,014.4","26,172.1","24,516.6","9.35M","-6.33%"
"15/04/2022","26,172.1","26,250.9","27,157.5","26,172.1","7.20M","0.00%"
"14/04/2022","26,172.1","26,290.3","26,881.6","26,053.9","4.94M","0.30%"
"13/04/2022","26,093.3","26,053.9","26,408.6","25,383.8","5.36M","0.91%"
"12/04/2022","25,856.8","26,723.9","27,039.2","25,856.8","8.68M","-0.15%"
"08/04/2022","25,896.2","28,103.5","28,103.5","25,896.2","16.21M","-6.94%"
"07/04/2022","27,827.6","28,379.4","28,615.9","27,748.7","6.13M","-1.81%"
"06/04/2022","28,340.0","27,906.4","28,931.2","27,906.4","8.44M","0.84%"
"05/04/2022","28,103.5","28,182.3","28,497.6","28,064.1","5.29M","0.00%"
"04/04/2022","28,103.5","28,458.2","28,497.6","28,064.1","5.55M","-0.28%"
"01/04/2022","28,182.3","27,433.4","28,300.6","27,433.4","7.57M","2.14%"
"31/03/2022","27,591.1","28,852.4","29,167.7","27,275.7","16.09M","-3.58%"
"30/03/2022","28,615.9","29,246.5","29,758.9","28,576.5","13.65M","-3.33%"
"29/03/2022","29,601.3","30,074.3","30,074.3","29,522.4","8.27M","-6.03%"
"28/03/2022","31,500.0","31,416.7","32,083.3","31,083.3","11.15M","-0.13%"
"25/03/2022","31,541.7","31,333.3","32,083.3","30,916.7","12.69M","0.80%"
"24/03/2022","31,291.7","31,791.7","31,875.0","31,250.0","10.03M","-1.05%"
"23/03/2022","31,625.0","32,500.0","32,750.0","31,625.0","16.11M","-2.19%"
"22/03/2022","32,333.3","31,833.3","32,375.0","30,916.7","19.90M","1.57%"
"21/03/2022","31,833.3","32,125.0","32,666.7","31,750.0","11.74M","0.92%"
"18/03/2022","31,541.7","30,916.7","31,750.0","30,541.7","15.92M","3.27%"
"17/03/2022","30,541.7","31,416.7","31,583.3","30,458.3","12.01M","-1.87%"
"16/03/2022","31,125.0","31,333.3","31,708.3","30,958.3","8.23M","0.40%"
"15/03/2022","31,000.0","31,666.7","32,250.0","30,583.3","15.52M","-2.11%"
"14/03/2022","31,666.7","33,750.0","34,000.0","31,666.7","15.83M","-4.16%"
"11/03/2022","33,041.7","34,166.7","34,666.7","32,666.7","16.70M","-3.17%"
"10/03/2022","34,125.0","34,333.3","35,083.3","33,875.0","13.35M","-1.21%"
"09/03/2022","34,541.7","34,250.0","34,958.3","33,125.0","18.25M","2.60%"
"08/03/2022","33,666.7","34,750.0","35,333.3","33,458.3","17.87M","-4.83%"
"07/03/2022","35,375.0","34,583.3","36,250.0","34,416.7","18.63M","4.04%"
"04/03/2022","34,000.0","35,333.3","35,333.3","33,916.7","18.92M","-3.09%"
"03/03/2022","35,083.3","33,500.0","35,208.3","33,333.3","25.47M","6.18%"
"02/03/2022","33,041.7","32,416.7","33,250.0","32,416.7","14.65M","1.67%"
"01/03/2022","32,500.0","33,000.0","34,000.0","32,333.3","26.85M","1.70%"
"28/02/2022","31,958.3","30,166.7","31,958.3","30,000.0","26.24M","6.97%"
"25/02/2022","29,875.0","30,250.0","30,250.0","29,583.3","6.27M","0.84%"
"24/02/2022","29,625.0","30,458.3","30,916.7","29,000.0","10.64M","-2.74%"
"23/02/2022","30,458.3","29,833.3","30,750.0","29,791.7","6.60M","2.09%"
"22/02/2022","29,833.3","30,000.0","30,375.0","29,208.3","10.87M","-2.59%"
"21/02/2022","30,625.0","31,208.3","31,416.7","30,541.7","8.78M","-1.34%"
"18/02/2022","31,041.7","30,166.7","31,416.7","30,083.3","11.78M","1.78%"
"17/02/2022","30,500.0","30,416.7","31,000.0","30,166.7","5.91M","0.41%"
"16/02/2022","30,375.0","30,000.0","30,375.0","29,625.0","6.97M","1.39%"
"15/02/2022","29,958.3","30,291.7","30,666.7","29,083.3","11.48M","-0.96%"
"14/02/2022","30,250.0","30,458.3","31,666.7","30,250.0","11.70M","-2.16%"
"11/02/2022","30,916.7","30,041.7","31,250.0","29,750.0","11.54M","1.92%"
"10/02/2022","30,333.3","30,791.7","31,333.3","30,125.0","14.05M","-0.14%"
"09/02/2022","30,375.0","28,958.3","30,375.0","28,750.0","10.25M","6.89%"
"08/02/2022","28,416.7","26,333.3","28,416.7","26,291.7","8.29M","6.90%"
"07/02/2022","26,583.3","25,833.3","26,750.0","25,333.3","4.46M","5.11%"
"28/01/2022","25,291.7","25,500.0","25,791.7","25,250.0","3.50M","0.17%"
"27/01/2022","25,250.0","26,000.0","26,250.0","25,000.0","5.28M","-1.94%"
"26/01/2022","25,750.0","26,083.3","26,416.7","25,750.0","3.65M","0.32%"
"25/01/2022","25,666.7","25,000.0","25,750.0","24,583.3","5.54M","2.50%"
"24/01/2022","25,041.7","26,875.0","26,875.0","25,041.7","9.24M","-6.97%"
"21/01/2022","26,916.7","27,791.7","27,791.7","26,916.7","6.14M","-3.29%"
"20/01/2022","27,833.3","27,333.3","28,000.0","26,583.3","5.25M","1.21%"
"19/01/2022","27,500.0","27,916.7","28,000.0","27,291.7","3.70M","-0.45%"
"18/01/2022","27,625.0","27,750.0","28,333.3","26,000.0","9.12M","0.45%"
"17/01/2022","27,500.0","29,458.3","29,625.0","27,500.0","9.96M","-6.91%"
"14/01/2022","29,541.7","29,583.3","30,416.7","29,416.7","3.28M","-1.80%"
"13/01/2022","30,083.3","29,625.0","30,666.7","29,333.3","8.11M","2.56%"
"12/01/2022","29,333.3","28,833.3","29,583.3","28,583.3","7.79M","1.73%"
"11/01/2022","28,833.3","29,666.7","29,958.3","28,833.3","5.82M","-2.12%"
"10/01/2022","29,458.3","29,750.0","30,333.3","29,416.7","6.29M","0.00%"
"07/01/2022","29,458.3","29,666.7","30,208.3","29,333.3","10.11M","-1.26%"
"06/01/2022","29,833.3","30,666.7","30,666.7","29,666.7","11.47M","-3.24%"
"05/01/2022","30,833.3","31,375.0","31,750.0","30,791.7","7.09M","-1.33%"
"04/01/2022","31,250.0","31,458.3","32,000.0","31,166.7","8.69M","0.27%"
"31/12/2021","31,166.7","30,750.0","31,541.7","30,583.3","9.69M","1.36%"
"30/12/2021","30,750.0","31,000.0","31,125.0","30,500.0","3.85M","0.00%"
"29/12/2021","30,750.0","29,916.7","31,125.0","29,708.3","8.87M","2.79%"
"28/12/2021","29,916.7","29,250.0","30,208.3","29,083.3","8.73M","1.84%"
"27/12/2021","29,375.0","30,000.0","30,000.0","29,250.0","3.29M","-1.26%"
"24/12/2021","29,750.0","30,000.0","30,375.0","29,375.0","6.82M","1.71%"
"23/12/2021","29,250.0","28,750.0","29,250.0","27,541.7","11.22M","2.18%"
"22/12/2021","28,625.0","29,083.3","29,500.0","28,416.7","7.49M","-1.43%"
"21/12/2021","29,041.7","29,583.3","29,708.3","28,833.3","10.48M","-2.38%"
"20/12/2021","29,750.0","30,000.0","30,500.0","29,666.7","6.47M","-1.11%"
"17/12/2021","30,083.3","30,916.7","30,916.7","30,083.3","8.39M","-2.83%"
"16/12/2021","30,958.3","31,250.0","31,541.7","30,666.7","5.40M","-0.93%"
"15/12/2021","31,250.0","31,625.0","32,083.3","31,250.0","7.04M","-0.27%"
"14/12/2021","31,333.3","29,333.3","31,333.3","29,291.7","11.85M","6.97%"
"13/12/2021","29,291.7","28,833.3","29,500.0","28,791.7","5.60M","1.88%"
"10/12/2021","28,750.0","29,708.3","29,791.7","28,750.0","10.17M","-2.68%"
"09/12/2021","29,541.7","29,541.7","30,041.7","29,333.3","4.68M","-0.14%"
"08/12/2021","29,583.3","30,666.7","30,666.7","29,541.7","4.67M","-1.66%"
"07/12/2021","30,083.3","29,916.7","30,375.0","29,083.3","8.04M","3.44%"
"06/12/2021","29,083.3","30,916.7","31,500.0","29,083.3","14.88M","-6.93%"
"03/12/2021","31,250.0","32,958.3","32,958.3","31,250.0","9.95M","-4.82%"
"02/12/2021","32,833.3","33,083.3","33,166.7","32,708.3","4.01M","0.25%"
"01/12/2021","32,750.0","32,958.3","33,416.7","32,666.7","5.44M","-0.63%"
"30/11/2021","32,958.3","32,666.7","33,625.0","32,333.3","11.01M","1.67%"
"29/11/2021","32,416.7","32,375.0","32,916.7","32,375.0","5.52M","-2.14%"
"26/11/2021","33,125.0","32,750.0","33,750.0","32,750.0","9.69M","1.92%"
"25/11/2021","32,500.0","31,666.7","32,791.7","31,666.7","9.63M","2.77%"
"24/11/2021","31,625.0","32,625.0","32,625.0","31,500.0","11.42M","-2.94%"
"23/11/2021","32,583.3","32,166.7","32,791.7","32,083.3","6.14M","1.82%"
"22/11/2021","32,000.0","31,250.0","32,583.3","31,250.0","8.81M","2.40%"
"19/11/2021","31,250.0","33,166.7","33,250.0","30,958.3","17.73M","-6.02%"
"18/11/2021","33,250.0","35,250.0","35,333.3","33,250.0","22.08M","-6.12%"
"17/11/2021","35,416.7","35,916.7","36,416.7","35,416.7","8.09M","-1.39%"
"16/11/2021","35,916.7","36,166.7","37,000.0","35,875.0","6.11M","-1.37%"
"15/11/2021","36,416.7","37,250.0","37,291.7","36,291.7","8.80M","-2.24%"
"12/11/2021","37,250.0","36,250.0","37,541.7","36,250.0","7.66M","2.76%"
"11/11/2021","36,250.0","36,750.0","37,000.0","35,833.3","17.53M","-2.25%"
"10/11/2021","37,083.3","37,833.3","38,041.7","37,000.0","15.61M","-2.52%"
"09/11/2021","38,041.7","38,500.0","38,750.0","38,041.7","7.75M","-0.87%"
"08/11/2021","38,375.0","38,750.0","39,000.0","38,125.0","8.97M","-0.86%"
"05/11/2021","38,708.3","38,416.7","39,166.7","37,750.0","9.63M","1.42%"
"04/11/2021","38,166.7","37,500.0","38,500.0","37,083.3","8.92M","1.89%"
"03/11/2021","37,458.3","38,333.3","38,500.0","37,083.3","18.19M","-1.86%"
"02/11/2021","38,166.7","38,333.3","39,125.0","38,041.7","13.38M","-0.43%"
"01/11/2021","38,333.3","39,583.3","39,666.7","38,208.3","20.88M","-2.95%"
"29/10/2021","39,500.0","40,250.0","40,333.3","39,041.7","13.77M","-1.25%"
"28/10/2021","40,000.0","40,500.0","40,500.0","39,791.7","8.24M","-0.10%"
"27/10/2021","40,041.7","39,958.3","40,166.7","39,541.7","8.51M","0.84%"
"26/10/2021","39,708.3","38,750.0","39,833.3","38,333.3","11.02M","1.38%"
"25/10/2021","39,166.7","40,750.0","40,833.3","39,166.7","18.65M","-4.08%"
"22/10/2021","40,833.3","41,375.0","41,375.0","40,666.7","8.40M","-0.81%"
"21/10/2021","41,166.7","41,250.0","41,583.3","40,750.0","9.63M","0.41%"
"20/10/2021","41,000.0","41,250.0","41,291.7","40,250.0","12.18M","-0.20%"
"19/10/2021","41,083.3","41,416.7","41,583.3","40,833.3","11.62M","-1.10%"
"18/10/2021","41,541.7","41,750.0","42,750.0","41,333.3","12.92M","0.20%"
"15/10/2021","41,458.3","40,541.7","41,916.6","40,541.7","18.02M","2.68%"
"14/10/2021","40,375.0","40,083.3","40,666.7","40,000.0","12.12M","0.73%"
"13/10/2021","40,083.3","40,416.7","40,666.7","39,875.0","8.43M","-0.52%"
"12/10/2021","40,291.7","40,083.3","40,291.7","39,750.0","12.57M","1.05%"
"11/10/2021","39,875.0","40,000.0","40,583.3","39,583.3","10.76M","0.42%"
"08/10/2021","39,708.3","39,791.7","40,250.0","39,500.0","8.76M","0.10%"
"07/10/2021","39,666.7","40,375.0","40,416.7","39,583.3","13.82M","-1.55%"
"06/10/2021","40,291.7","40,000.0","40,625.0","39,875.0","8.99M","1.05%"
"05/10/2021","39,875.0","40,541.7","40,583.3","39,875.0","12.20M","-1.64%"
"04/10/2021","40,541.7","39,500.0","40,708.3","39,291.7","17.53M","4.06%"
"01/10/2021","38,958.3","38,416.7","39,416.7","38,375.0","11.34M","0.54%"
"30/09/2021","38,750.0","38,375.0","39,333.3","38,375.0","11.60M","1.31%"
"29/09/2021","38,250.0","37,916.7","38,750.0","37,916.7","8.98M","-0.22%"
"28/09/2021","38,333.3","36,666.7","38,500.0","36,291.7","12.42M","4.55%"
"27/09/2021","36,666.7","38,250.0","38,583.3","36,666.7","15.55M","-3.08%"
"24/09/2021","37,833.3","38,583.3","39,000.0","37,500.0","14.70M","-2.37%"
"23/09/2021","38,750.0","39,000.0","39,625.0","38,333.3","11.60M","-0.21%"
"22/09/2021","38,833.3","39,000.0","39,250.0","38,416.7","8.21M","-0.21%"
"21/09/2021","38,916.7","36,666.7","39,000.0","36,666.7","21.05M","3.78%"
"20/09/2021","37,500.0","39,583.3","39,666.7","37,500.0","25.64M","-4.26%"
"17/09/2021","39,166.7","39,166.7","40,250.0","38,875.0","18.94M","0.00%"
"16/09/2021","39,166.7","39,250.0","39,916.7","38,458.3","15.46M","0.53%"
"15/09/2021","38,958.3","36,333.3","39,000.0","36,125.0","24.58M","6.86%"
"14/09/2021","36,458.3","36,375.0","37,041.7","36,375.0","12.05M","-0.11%"
"13/09/2021","36,500.0","37,500.0","37,666.7","36,375.0","16.46M","-2.45%"
"10/09/2021","37,416.7","37,500.0","37,875.0","36,833.3","14.63M","0.00%"
"09/09/2021","37,416.7","36,583.3","37,708.3","36,291.7","21.93M","3.34%"
"08/09/2021","36,208.3","35,083.3","36,500.0","34,791.7","21.51M","3.21%"
"07/09/2021","35,083.3","36,250.0","36,416.7","35,083.3","20.65M","-1.75%"
"06/09/2021","35,708.3","33,750.0","35,708.3","33,708.3","26.75M","6.99%"
"01/09/2021","33,375.0","32,625.0","33,666.7","32,625.0","12.53M","0.38%"
"31/08/2021","33,250.0","33,583.3","33,750.0","32,583.3","13.13M","0.50%"
"30/08/2021","33,083.3","32,083.3","33,166.7","32,000.0","12.95M","3.79%"
"27/08/2021","31,875.0","31,416.7","32,041.7","31,083.3","8.97M","0.39%"
"26/08/2021","31,750.0","32,458.3","32,500.0","31,583.3","10.46M","-1.55%"
"25/08/2021","32,250.0","31,416.7","32,458.3","31,208.3","12.07M","2.93%"
"24/08/2021","31,333.3","31,250.0","31,708.3","30,833.3","8.12M","0.27%"
"23/08/2021","31,250.0","31,750.0","32,166.7","31,250.0","13.04M","-3.23%"
"20/08/2021","32,291.7","33,500.0","33,625.0","31,416.7","27.03M","-4.20%"
"19/08/2021","33,708.3","33,375.0","33,833.3","33,291.7","9.71M","1.38%"
"18/08/2021","33,250.0","33,125.0","33,875.0","33,000.0","14.13M","0.25%"
"17/08/2021","33,166.7","31,958.3","33,250.0","31,958.3","26.28M","4.46%"
"16/08/2021","31,750.0","31,666.7","31,958.3","31,291.7","10.09M","1.60%"
"13/08/2021","31,250.0","31,250.0","31,416.7","30,291.7","15.82M","-0.13%"
"12/08/2021","31,291.7","31,666.7","32,083.3","31,250.0","12.32M","-1.83%"
"11/08/2021","31,875.0","32,500.0","32,583.3","31,833.3","10.74M","-1.29%"
"10/08/2021","32,291.7","32,666.7","33,000.0","32,083.3","10.86M","-0.13%"
"09/08/2021","32,333.3","31,333.3","32,458.3","31,208.3","13.03M","2.11%"
"06/08/2021","31,666.7","32,166.7","32,166.7","31,666.7","11.79M","-1.55%"
"05/08/2021","32,166.7","31,125.0","32,166.7","30,916.7","12.64M","2.93%"
"04/08/2021","31,250.0","30,916.7","31,416.7","30,791.7","12.25M","1.35%"
"03/08/2021","30,833.3","31,250.0","31,500.0","30,333.3","21.16M","-1.07%"
"02/08/2021","31,166.7","30,750.0","31,791.7","30,666.7","19.81M","0.27%"
"30/07/2021","31,083.3","30,750.0","31,333.3","30,666.7","11.55M","1.08%"
"29/07/2021","30,750.0","29,958.3","30,958.3","29,916.7","13.24M","2.79%"
